	('088a2c1fe8a744558e65459210d316b8410c2af9121a4491bd419468e865617b','6c6de425cea2419ba1d8bd6b0fd8b4ff2e9b0e2f72a64c178b145aa41de71e6b','admin','NEW','2016-12-07 08:00:00.0','2024-12-19 08:00:00.0','增加输入法','05b92005112d4882bfc6c69cfb293cbc5f28e9002aa24b109afa70a974e5944e','Y','qwwwwwq',NULL,'uQ9y37V8Ro',NULL,'2017-01-04 14:35:04.0','admin','2017-01-06 18:00:17.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2017-01-06 18:00:17.0',NULL)
	('88d70571cb7944398b85b0feb659cb8c2452dead28424858ae6138e4dcc8267c','32a9ba4d9f094ecfb790898b4405d75523e77e58f7d049478d3a13a8db0e19fb','admin','NEW','2032-01-15 08:00:00.0','2016-11-22 08:00:00.0','阿斯蒂芬',NULL,NULL,NULL,NULL,NULL,NULL,'2016-12-23 17:32:52.0','admin','2016-12-23 17:44:19.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('b564730df6b64321ada8b90b84240443d52ff7650da04c65acb1a9030a1e1538','6c6de425cea2419ba1d8bd6b0fd8b4ff2e9b0e2f72a64c178b145aa41de71e6b','admin','NEW','2016-12-07 08:00:00.0','2019-01-24 08:00:00.0','666','05b92ff5112d4882bfc6c69cfb293cbc5f28e9002aa24b109afa70a974e5944e','Y','额外恶趣味',NULL,'x2A660YT2w',NULL,'2017-01-03 15:45:37.0','admin','2017-01-03 16:20:40.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2017-01-03 16:20:40.0',NULL)
	('a42de979e01148c8aff85bc7c826273e065b45575e054b1cb9797103b1ea64ac','86865b5992ce4754ac37f70fdcb9b78d9d6cbc1747844334926b8dfffca9563f','admin','NEW','2016-12-21 08:00:00.0','2016-12-22 08:00:00.0','aaxxxxx',NULL,NULL,NULL,NULL,NULL,'admin','2016-12-21 01:18:08.0','admin','2016-12-26 14:44:07.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('71058a28f68c4dd5b541cc960d3f192df6d7221d212942e88e8f51c1c3716111','6c6de425cea2419ba1d8bd6b0fd8b4ff2e9b0e2f72a64c178b145aa41de71e6b','admin','NEW','2016-12-30 08:00:00.0','2016-12-14 08:00:00.0','申请缘由不','1ef3a6a32fb9483a8879e6ad9c2aa3d7cb15cbbef662432c806c4b9eb6a435bd','N','rerwe',NULL,NULL,NULL,'2016-12-30 16:20:40.0','admin','2017-01-03 17:23:15.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2017-01-03 17:23:15.0',NULL)
	('d99738e701fa4119be29965d39e13932c633229205ce42768491238b61a73673','08c42fc008b74720978dfca5807fd6568fb498ae8a644fd2b9bdfd0cb37ae534','admin','NEW','2017-01-16 08:00:00.0','2017-01-17 08:00:00.0','dddd',NULL,NULL,NULL,NULL,NULL,NULL,'2017-01-15 09:51:45.0','admin','2017-01-15 02:08:32.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('3d2f83f6513e43fc99fbdb3abe36523a23cdbcef0f96458db97784dcd142d6f9','86865b5992ce4754ac37f70fdcb9b78d9d6cbc1747844334926b8dfffca9563f','admin','NEW','2017-01-16 08:00:00.0','2017-01-17 08:00:00.0','hhh',NULL,NULL,NULL,NULL,NULL,'admin','2017-01-15 02:07:06.0','admin','2017-01-15 02:07:06.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('4e82da916b454732bbd65fe11f71d6943cd70bf0055c4f38b7f87ff5346a9223','86865b5992ce4754ac37f70fdcb9b78d9d6cbc1747844334926b8dfffca9563f','admin','NEW','2017-01-16 08:00:00.0','2017-01-20 08:00:00.0','ggg',NULL,NULL,NULL,NULL,NULL,'admin','2017-01-15 02:07:36.0','admin','2017-01-15 02:07:36.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('0a4693fbabc34332a1da7bcfbe71d639c51a53896f40425093350b58cff9e96e','86865b5992ce4754ac37f70fdcb9b78d9d6cbc1747844334926b8dfffca9563f','admin','NEW','2017-01-16 08:00:00.0','2017-01-17 08:00:00.0','fff',NULL,NULL,NULL,NULL,NULL,'admin','2017-01-15 07:35:48.0','admin','2017-01-15 07:35:48.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('f31803e6a0ae4d6ab8db3b2e4ce87c93f7482c3c3d3241a8b304ed1c7d759496','f205748642e84e0cb2e6b68626b34d0da145f656f8e84cffa01492507adb4658','05b92005112d4882bfc6c69cfb293cbc5f2842002aa24b109afa70a974e5944e','NEW','2017-01-17 08:00:00.0','2017-01-19 08:00:00.0','的范德萨发','05b92ff5112d4882bfc6c69cfb293cbc5f28e9002aa24b109afa70a974e5944e','N','低头思故乡',NULL,NULL,NULL,'2017-01-17 10:24:35.0','admin','2017-01-17 16:14:12.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2017-01-17 16:14:12.0','部级监管机构管理员')
	('b099abe10a1441efae6ae6380b8e97c821d4f75b77ec439ebf01dfb4b99dac8b','598d2cfb1c2b4cccb3cd468f53d96b64bf302578b7bc408fa81fa7cac436e597','05b92005112d4882bfc6c69cfb293cbc5f2842002aa24b109afa70a974e5944e','NEW','2017-01-17 08:00:00.0','2017-01-31 08:00:00.0','获取主数据','05b92ff5112d4882bfc6c69cfb293cbc5f28e9002aa24b109afa70a974e5944e','Y','床前明月光',NULL,'13m2G9q700','admin','2017-01-17 14:05:59.0','admin','2017-01-17 16:12:09.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2017-01-17 16:12:09.0','部级监管机构管理员')
	('729bca7c133b462e84ec91423dc8d75f6c339b37e83844db8cf957d73c0f7bd9','f205748642e84e0cb2e6b68626b34d0da145f656f8e84cffa01492507adb4658','admin','NEW','2016-11-10 08:00:00.0','2016-11-18 08:00:00.0','ffff',NULL,NULL,NULL,NULL,NULL,NULL,'2017-01-04 14:32:42.0','admin','2017-01-04 14:32:42.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('49d40fd66b5146cabaa0978f3cfcaa8b187f7d6f53e24060919525738fc2dbf4','df4be4479acf4678847f41feb9c9f3919955ad724a24437e936b350fc3398587','mockerUserId','NEW','2016-11-10 08:00:00.0','2016-11-11 08:00:00.0','长得帅想申请一个','张三','N','人丑多作怪',NULL,NULL,'admin','2016-11-10 17:47:51.0','admin','2016-11-18 09:20:09.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2016-11-10 17:48:18.0',NULL)
	('5f807585de334a448d2b45b4ad3e8b0a5edd493c23b3423fad89e3dd78553deb','a77989e5b9274b73bc85786a5eb361423345217005364d3091a3deabdffd5607','mockerUserId','NEW','2016-11-09 08:00:00.0','2016-11-22 08:00:00.0','答复',NULL,NULL,NULL,NULL,NULL,NULL,'2016-11-09 10:29:03.0','admin','2016-12-21 16:49:24.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('9738d5a23e624fe5bfa6a0f56561ccd9aefcfa5d0d4143578c96744647e37492','08c42fc008b74720978dfca5807fd6568fb498ae8a644fd2b9bdfd0cb37ae534','admin','NEW','2016-11-29 08:00:00.0','2019-05-25 08:00:00.0','好的',NULL,'Y',NULL,NULL,'390tCFZ1J0',NULL,'2016-12-23 17:35:08.0','admin','2016-12-23 17:35:08.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('cbc2ddb596794b8b96bfd2165584211e0ab8246916094571826b6c56386cbac8','543bd254abba4fecacdb7c372672c369808e7e11f98e4a74b2aee4852a89e4e1','admin','NEW','2016-11-29 08:00:00.0','2016-11-30 08:00:00.0','改BUg',NULL,NULL,NULL,NULL,NULL,NULL,'2016-12-01 23:52:36.0','admin','2016-12-01 16:07:49.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('35f52d0f47f640e599a0afc3c6724464ae274e816a3c4d9cb4dd6333e311d00c','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','NEW','2016-11-29 08:00:00.0','2028-11-10 08:00:00.0','申请好',NULL,NULL,NULL,NULL,NULL,NULL,'2017-01-08 13:50:27.0','admin','2017-01-08 06:06:53.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('dasdafsdafdsfsadfsdgdsfwersdafasdfsdaf','dasdfjdkslafsdfjsadklfjf','admin','NEW','2016-12-14 00:00:00.0','2016-12-31 00:00:00.0','没问题','admin','Y','dsadafsdafsdaf',NULL,'12345678','admin','2016-12-15 00:00:00.0','admin','2016-12-15 00:00:00.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2016-12-15 00:00:00.0',NULL)
	('cd46c29cc87645bdaee5bcbd58933c006d899179ecb4450f919f36d33d9c61e1','86865b5992ce4754ac37f70fdcb9b78d9d6cbc1747844334926b8dfffca9563f','admin','NEW','2016-12-21 08:00:00.0','2016-12-28 08:00:00.0','dfdf','05b92005112d4882bfc6c69cfb293cbc5f2842002aa24b109afa70a974e5944e','N','王企鹅企鹅',NULL,NULL,NULL,'2017-01-05 14:51:25.0','admin','2017-01-06 10:24:09.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2017-01-06 10:24:09.0',NULL)
	('ccb036fc02944f0daf51cd9729a3c7c89783b10bba9f4a938ef30ae540b6a566','b719aba4a23540618c2e4e3499f94d4c72f0fb84361c4ad39fb1ff9a2d01d3e4','admin','NEW','2016-12-21 08:00:00.0','2016-12-29 08:00:00.0','dfdafdfsf',NULL,NULL,NULL,NULL,NULL,NULL,'2016-12-21 16:44:48.0','admin','2016-12-23 17:31:17.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('580046e7d2da43149a2b68f3dc0bada72aad8bf31fe04810aa4a3a02d64466f7','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','NEW','2017-01-24 08:00:00.0','2017-01-31 08:00:00.0','sdfsa','05b92005112d4882bfc6c69cfb293cbc5f28e9002aa24b109afa70a974e5944e','Y','122',NULL,'822R09W9sN',NULL,'2017-01-04 14:34:50.0','admin','2017-01-06 18:01:31.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2017-01-06 18:01:31.0',NULL)
	('548b120924ca4c3d80ff5392e291ac6108c20c5e492044dfb05193d96b212608','f80d0013ef7f4f40a4feaacf50e3e61cafc6daaad7f84fa19a593a354ebf9825','admin','NEW','2016-12-30 08:00:00.0','2016-12-21 08:00:00.0','fdsf倒是什么能修改啊','05b92ff5112d4882bfc6c69cfb293cbc5f28e9002aa24b109afa70a974e5944e','Y','额喂喂喂',NULL,'8S5jz8le47',NULL,'2016-12-30 16:21:55.0','admin','2017-01-03 16:21:09.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2017-01-03 16:21:09.0',NULL)
	('e4574c8890c54cf99eb6d2c79997f5e797214ab53c5c4e22b90816099cf4198b','f80d0013ef7f4f40a4feaacf50e3e61cafc6daaad7f84fa19a593a354ebf9825','admin','NEW','2016-12-30 08:00:00.0','2016-12-21 08:00:00.0','fdsf',NULL,NULL,NULL,NULL,NULL,'admin','2016-12-30 15:37:43.0','admin','2016-12-30 15:37:43.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('212c1a14429f4267a08771483c11685e7b2b3819111e4d7abb7ec1e13989c2cd','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','NEW','2017-01-25 08:00:00.0','2017-01-25 08:00:00.0','sadfasdfsad','05b92005112d4882bfc6c69cfb293cbc5f28e9002aa24b109afa70a974e5944e','Y','AD',NULL,'122kPP3td5','admin','2017-01-09 15:59:15.0','admin','2017-01-10 14:19:20.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2017-01-10 14:19:19.0',NULL)
	('514a0006c2214a8499de57a0a252a48434cca71c9b364356b361fd50b4f58a67','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','NEW','2017-01-18 08:00:00.0','2017-02-02 08:00:00.0','asdfasdf',NULL,NULL,NULL,NULL,NULL,'admin','2017-01-10 16:09:54.0','admin','2017-01-10 16:09:54.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('d1d31d77c28945af8d8e9b38376b2bf01a4c6b606c4c4c92bfdb71edaa823dc3','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','NEW','2017-01-11 08:00:00.0','2017-01-18 08:00:00.0','sadfgasdf',NULL,NULL,NULL,NULL,NULL,'admin','2017-01-10 16:15:38.0','admin','2017-01-10 16:15:38.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('4c5c53a33b5d422cb88091fdfa4d75609d66aec4283a4357a1dd4d83f9410458','f0e1020dcc47476f8a834b6e3abd4f10323b0a58f3a447319d10eca9988250a3','admin','NEW','2017-01-16 08:00:00.0','2017-01-19 08:00:00.0','fasdfdfaf',NULL,NULL,NULL,NULL,NULL,'admin','2017-01-16 16:47:15.0','admin','2017-01-16 16:47:15.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('24a992f11a724de0824b10e62024c93152e522f26df9411c9ba9d890bd34a352','218fe16271c342b59208f56072fc0a6e0384e40fcd4647889fca1958bf65d8bb','05b92005112d4882bfc6c69cfb293cbc5f2842002aa24b109afa70a974e5944e','NEW','2017-01-17 08:00:00.0','2017-01-20 08:00:00.0','法师打发','1ef3a6a32fb9483a8879e6ad9c2aa3d7cb15cbbef662432c806c4b9eb6a435bd','Y','无意间',NULL,'b03autZ209','admin','2017-01-17 11:16:44.0','admin','2017-01-17 14:18:51.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2017-01-17 14:18:51.0','部级监管机构管理员')
	('90695df632e74b29b3a70fe87390692c89d4bcbb3e044c2fac9b255b576dff3f','f00b81d12d064df6820feeb4adfb3043194e806dc9024947a3a34bc79ef8c495','05b92005112d4882bfc6c69cfb293cbc5f2842002aa24b109afa70a974e5944e','NEW','2017-01-17 08:00:00.0','2017-01-25 08:00:00.0','收拾过年','05b92ff5112d4882bfc6c69cfb293cbc5f28e9002aa24b109afa70a974e5944e','Y','没钱过毛线',NULL,'2zfvbad622','admin','2017-01-17 16:06:07.0','admin','2017-01-17 16:08:05.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2017-01-17 16:08:05.0','dgapdev')
	('ffdf10d2556a4d58bbe2da1c3e2a1cd559d2f32b6f6f4ef1b0b17e1425652206','f205748642e84e0cb2e6b68626b34d0da145f656f8e84cffa01492507adb4658','admin','NEW','2016-11-08 08:00:00.0','2016-11-17 08:00:00.0','刚发的发',NULL,NULL,NULL,NULL,NULL,NULL,'2017-01-04 14:31:59.0','admin','2017-01-04 14:31:59.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('2a06dcae3db8414b8edc23fa848b750e934b3203a69b4825aa42d16453520ab7','2fb84f604b2848329f09df52a269cc0ab896fdb3b43f4dc4aa1b12b381ed7362','admin','NEW','2016-12-05 08:00:00.0','2016-12-06 08:00:00.0','想想觉得那么美',NULL,NULL,NULL,NULL,NULL,'admin','2016-12-05 15:19:58.0','admin','2016-12-06 09:44:40.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('691ece53cefc4c90a3e725b03e3ffb0bca54656ef155440a878faa1963441c06','6c6de425cea2419ba1d8bd6b0fd8b4ff2e9b0e2f72a64c178b145aa41de71e6b','admin','NEW','2016-12-15 08:00:00.0','2016-12-30 08:00:00.0','新增一种输入法','05b92005112d4882bfc6c69cfb293cbc5f2842002aa24b109afa70a974e5944e','Y','审批就审批',NULL,'Q0TldgW1W1',NULL,'2017-01-06 09:31:44.0','admin','2017-01-06 09:34:55.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2017-01-06 09:34:55.0',NULL)
	('9bb1155d6a3f43d9a598838d7ab1565fc03ca1733d534762a1c49c86d31f500b','5493ee1539ff4b668f91cc0b27521eeff5a345c7f12345f7b52a4dcd141865ee','admin','NEW','2016-12-21 08:00:00.0','2016-12-28 08:00:00.0','uu',NULL,NULL,NULL,NULL,NULL,'admin','2016-12-21 16:10:16.0','admin','2016-12-21 16:10:16.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('f6b495f193754ff8b5a8dffbf8f6615ba13f8c280b5445129b59274555ef27dc','6c6de425cea2419ba1d8bd6b0fd8b4ff2e9b0e2f72a64c178b145aa41de71e6b','admin','NEW','2016-12-06 08:00:00.0','2024-12-19 08:00:00.0','好的保存方法',NULL,NULL,NULL,NULL,NULL,NULL,'2017-01-04 14:32:21.0','admin','2017-01-04 14:32:21.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('59ad722867da47ca8c0375b95e4829d025c831e9aeb84b75a09d5cee7ef0e08e','86865b5992ce4754ac37f70fdcb9b78d9d6cbc1747844334926b8dfffca9563f','admin','NEW','2016-12-20 08:00:00.0','2016-12-28 08:00:00.0','亿元',NULL,NULL,NULL,NULL,NULL,'admin','2016-12-20 07:51:37.0','admin','2017-01-03 17:24:03.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('647e775877734382932d9fa49a289902127458f48a9140b9a9610655cca8fc3c','b719aba4a23540618c2e4e3499f94d4c72f0fb84361c4ad39fb1ff9a2d01d3e4','admin','NEW','2016-12-13 08:00:00.0','2016-12-13 08:00:00.0','asdfasd',NULL,NULL,NULL,NULL,NULL,'admin','2016-12-22 17:47:31.0','admin','2016-12-23 17:31:00.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('f02c837ea8d6426fb9b0de7476dd1fdfde132f1a37cd44b68106658ceb630015','b719aba4a23540618c2e4e3499f94d4c72f0fb84361c4ad39fb1ff9a2d01d3e4','admin','NEW','2016-12-13 08:00:00.0','2016-12-13 08:00:00.0','asdfasd',NULL,NULL,NULL,NULL,NULL,'admin','2016-12-22 17:47:32.0','admin','2016-12-23 17:30:59.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('8297c9210db346c0b2a1b6f35d7e3a211fd1b5a0fec141c3970a5246e6755378','9d841a27ac974e81829d1f24d5493e670c5c68bbf2154dd9b10c3637ab4353fa','admin','NEW','2016-12-13 08:00:00.0',NULL,'爱的色放',NULL,NULL,NULL,NULL,NULL,'admin','2016-12-23 17:19:47.0','admin','2016-12-23 17:30:50.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('8d57e0d17eef4835b737b5513f137b79ab081a2b93a641a9b76d1c13f25cdc57','aaf98e094d1a43c9af2640a890136c377767d0a9278945438f427614d76f8969','admin','NEW','2017-01-16 08:00:00.0','2017-01-20 08:00:00.0','你不管，就是要申请','05b92005112d4882bfc6c69cfb293cbc5f2842002aa24b109afa70a974e5944e','Y','试一试',NULL,'Y88VF3l50c','admin','2017-01-16 18:22:27.0','admin','2017-01-16 18:51:38.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2017-01-16 18:51:38.0',NULL)
	('4b6eac5052b34a95a34bb3c61d80a9410be3f2adfe5f47e98e70818f3892bd23','f205748642e84e0cb2e6b68626b34d0da145f656f8e84cffa01492507adb4658','05b92ff5112d4882bfc6c69cfb293cbc5f28e9002aa24b109afa70a974e5944e','NEW','2017-01-16 08:00:00.0','2017-01-21 08:00:00.0','我还在加班中','05b92005112d4882bfc6c69cfb293cbc5f2842002aa24b109afa70a974e5944e','Y','辛苦了',NULL,'n143DLE71m','admin','2017-01-16 18:32:56.0','admin','2017-01-16 18:34:34.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2017-01-16 18:34:34.0','超级管理员')
	('a6cb9049cfb74db6a57f6355f3bcd81f527ab167b8634981b87553dbb89cfec3','f205748642e84e0cb2e6b68626b34d0da145f656f8e84cffa01492507adb4658','05b92005112d4882bfc6c69cfb293cbc5f2842002aa24b109afa70a974e5944e','NEW','2017-01-17 08:00:00.0','2017-01-25 08:00:00.0','今天星期二','05b92ff5112d4882bfc6c69cfb293cbc5f28e9002aa24b109afa70a974e5944e','Y','不得行咯',NULL,'h1QH81618e','admin','2017-01-17 09:39:25.0','admin','2017-01-17 16:30:53.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2017-01-17 16:30:53.0','部级监管机构管理员')
	('0c0ef22ad70b48ec869cff5d25bb1238a4be9125207348888b2359bf151f62c7','f205748642e84e0cb2e6b68626b34d0da145f656f8e84cffa01492507adb4658','05b92005112d4882bfc6c69cfb293cbc5f2842002aa24b109afa70a974e5944e','NEW','2017-01-17 08:00:00.0','2017-01-19 08:00:00.0','搜孤','05b92ff5112d4882bfc6c69cfb293cbc5f28e9002aa24b109afa70a974e5944e','Y','测试一下',NULL,'x53437F88r','admin','2017-01-17 09:58:35.0','admin','2017-01-17 16:29:59.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2017-01-17 16:29:59.0','部级监管机构管理员')
	('033daf0194d34bb1bafc196bafecb3c53ad815a59b7340f99a4f70a2a83effa9','08c42fc008b74720978dfca5807fd6568fb498ae8a644fd2b9bdfd0cb37ae534','05b92005112d4882bfc6c69cfb293cbc5f2842002aa24b109afa70a974e5944e','NEW','2017-01-11 08:00:00.0','2017-01-23 08:00:00.0','第三方第三方','05b92ff5112d4882bfc6c69cfb293cbc5f28e9002aa24b109afa70a974e5944e','N','举头望明月',NULL,NULL,'admin','2017-01-17 10:25:51.0','admin','2017-01-17 16:13:31.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2017-01-17 16:13:31.0','部级监管机构管理员')
	('8db70898c2ee4b3e81ce7dd4398e39ee63941074ff6f4cb8a17a8a1ad18449b8','cc45309f7c894d7487f283123cdc50d2666f05122fb946e0970a08824ec5af7d','05b92005112d4882bfc6c69cfb293cbc5f2842002aa24b109afa70a974e5944e','NEW','2017-01-17 08:00:00.0','2017-01-19 08:00:00.0','范德萨范德萨发','05b92ff5112d4882bfc6c69cfb293cbc5f28e9002aa24b109afa70a974e5944e','Y','疑是地上霜',NULL,'t481e17l7K','admin','2017-01-17 11:07:51.0','admin','2017-01-17 16:12:57.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2017-01-17 16:12:57.0','部级监管机构管理员')
